,movieId,title,ratingsCount,averageRating
5075,8008,Brigadoon (1954),3,4.0
5076,8010,"Power of One, The (1992)",1,4.0
5077,8011,"Weather Underground, The (2002)",4,4.0
5078,8012,Kikujiro (Kikujirô no natsu) (1999),3,3.6666667
5079,8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",10,4.25
5080,8015,"Phantom Tollbooth, The (1970)",1,3.5
5081,8016,"Getaway, The (1972)",2,4.0
5082,8019,Dark Water (Honogurai mizu no soko kara) (2002),1,4.0
5083,8024,"Thing Called Love, The (1993)",2,3.5
5084,8025,The Thief (1997),1,4.5
5085,8033,How to Steal a Million (1966),3,3.6666667
5086,8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",2,2.0
5087,8042,Mean Streets (1973),7,4.0
5088,8043,Jack the Bear (1993),1,1.5
5089,8044,I Am a Fugitive from a Chain Gang (1932),3,3.6666667
5090,8045,Hamburger Hill (1987),1,2.0
5091,8057,Sweet Bird of Youth (1962),1,3.0
5092,8092,Frankenstein Unbound (1990),1,3.0
5093,8093,Shiri (Swiri) (1999),1,3.5
5094,8094,Bad Day at Black Rock (1955),1,3.5
5095,8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),1,4.0
5096,8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),1,4.0
5097,8119,Crossroads (1986),3,3.0
5098,8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",2,2.0
5099,8125,Sunrise: A Song of Two Humans (1927),1,4.0
5100,8126,Shock Corridor (1963),1,3.5
5101,8128,Au revoir les enfants (1987),5,4.1
5102,8131,Pursuit of Happiness (2001),1,3.5
5103,8132,Gladiator (1992),9,4.3333335
5104,8136,Indestructible Man (1956),1,0.5
5105,8137,"Wasp Woman, The (1959)",1,0.5
5106,8138,Attack of the Giant Leeches (1959),2,2.25
5107,8142,Dead or Alive: Hanzaisha (1999),2,4.25
5108,8143,Lola Montès (1955),1,3.5
5109,8147,Charly (1968),1,4.0
5110,8153,Lust for Life (1956),1,2.5
5111,8154,"Dolce Vita, La (1960)",6,3.75
5112,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),5,3.5
5113,8158,Rush (1991),1,4.0
5114,8167,Captain Blood (1935),2,4.0
5115,8169,*batteries not included (1987),7,3.2857144
5116,8183,Educating Rita (1983),3,3.1666667
5117,8188,Sansho the Bailiff (Sanshô dayû) (1954),1,3.5
5118,8189,Zazie dans le métro (1960),1,3.0
5119,8190,"Americanization of Emily, The (1964)",1,4.0
5120,8191,Anne of the Thousand Days (1969),1,4.0
5121,8195,"Avventura, L' (Adventure, The) (1960)",2,4.0
5122,8196,Beyond the Valley of the Dolls (1970),1,3.5
5123,8197,Hiroshima Mon Amour (1959),1,4.0
5124,8199,Ugetsu (Ugetsu monogatari) (1953),2,2.5
5125,8207,"Day of the Jackal, The (1973)",6,4.0833335
5126,8225,Night of the Living Dead (1990),1,4.0
5127,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",17,3.6176472
5128,8232,I Love You Again (1940),1,3.5
5129,8235,Safety Last! (1923),2,4.0
5130,8236,While the City Sleeps (1956),1,0.5
5131,8238,Little Murders (1971),1,5.0
5132,8239,Viridiana (1961),1,4.0
5133,8241,Masterminds (1997),1,4.0
5134,8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),5,3.4
5135,8254,Arizona Dream (1993),6,4.25
5136,8261,3 Women (Three Women) (1977),3,4.1666665
5137,8264,Grey Gardens (1975),1,3.5
5138,8266,Purple Rain (1984),5,2.7
5139,8268,Point of No Return (1993),2,4.25
5140,8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",2,3.75
5141,8275,College (1927),1,3.5
5142,8290,Mitchell (1975),2,0.75
5143,8293,Used People (1992),1,3.5
5144,8302,"Front Page, The (1931)",1,3.5
5145,8327,Dolls (2002),2,4.25
5146,8331,"Man Who Came to Dinner, The (1942)",1,4.0
5147,8335,Make Way for Tomorrow (1937),1,3.5
5148,8336,"Major and the Minor, The (1942)",1,3.5
5149,8337,"Caine Mutiny, The (1954)",2,4.0
5150,8338,Black Narcissus (1947),1,4.0
5151,8340,Escape from Alcatraz (1979),7,3.7857144
5152,8341,Oliver Twist (1948),3,3.8333333
5153,8360,Shrek 2 (2004),92,3.576087
5154,8361,"Day After Tomorrow, The (2004)",50,3.05
5155,8362,Raising Helen (2004),4,2.75
5156,8363,Soul Plane (2004),2,3.75
5157,8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),4,3.375
5158,8366,Saved! (2004),14,3.892857
5159,8368,Harry Potter and the Prisoner of Azkaban (2004),93,3.9139786
5160,8369,Mindhunters (2004),3,2.6666667
5161,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",12,3.9583333
5162,8371,"Chronicles of Riddick, The (2004)",23,3.3043478
5163,8372,Garfield: The Movie (2004),5,2.3
5164,8373,"Stepford Wives, The (2004)",12,2.25
5165,8375,"Hunting of the President, The (2004)",1,2.5
5166,8376,Napoleon Dynamite (2004),37,3.3243244
5167,8378,"Doctor, The (1991)",1,4.0
5168,8379,"Dresser, The (1983)",1,3.0
5169,8380,Father Hood (1993),1,2.5
5170,8382,Hello Again (1987),1,2.5
5171,8383,Hope Springs (2003),1,1.0
5172,8385,Lover Come Back (1961),1,3.0
5173,8387,Police Academy: Mission to Moscow (1994),5,0.8
5174,8391,Big Wednesday (1978),1,3.0
5175,8402,Book of Love (1990),1,2.0
5176,8405,Hour of the Wolf (Vargtimmen) (1968),2,4.5
5177,8410,Suddenly (1954),1,3.5
5178,8424,"Divorcee, The (1930)",1,4.0
5179,8425,Meet the Applegates (1991),1,2.0
5180,8426,Robot Carnival (Roboto kânibauru) (1987),1,4.0
5181,8427,Americathon (1979),1,1.5
5182,8446,Sands of Iwo Jima (1949),1,2.5
5183,8447,This Island Earth (1955),1,1.0
5184,8450,Anthony Adverse (1936),1,3.0
5185,8451,Blackboard Jungle (1955),2,3.25
5186,8454,Luna Papa (1999),1,3.5
5187,8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),1,4.0
5188,8458,To Each His Own (1946),1,3.5
5189,8459,"Heiress, The (1949)",1,3.5
5190,8461,Dragon Seed (1944),1,3.5
5191,8462,Executive Suite (1954),1,3.0
5192,8463,Johnny Belinda (1948),1,4.0
5193,8464,Super Size Me (2004),50,3.51
5194,8465,Johnny Eager (1942),1,3.5
5195,8477,"Jetée, La (1962)",2,4.5
5196,8481,Northwest Passage (1940),1,3.0
5197,8482,"Picture of Dorian Gray, The (1945)",2,2.0
5198,8484,"Human Condition I, The (Ningen no joken I) (1959)",1,4.5
5199,8487,Please Don't Eat the Daisies (1960),2,3.5
5200,8491,White Heat (1949),3,3.6666667
5201,8492,"Christmas Carol, A (Scrooge) (1951)",2,3.25
5202,8493,Memphis Belle (1990),6,3.0833333
5203,8494,"Cincinnati Kid, The (1965)",1,0.5
5204,8495,Animal Factory (2000),1,2.5
5205,8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),1,2.5
5206,8501,"Hitcher, The (1986)",4,3.625
5207,8502,Show Boat (1951),1,3.0
5208,8506,Fear X (2003),2,2.25
5209,8507,Freaks (1932),9,3.1666667
5210,8511,"Immigrant, The (1917)",1,4.5
5211,8512,Silent Movie (1976),1,3.5
5212,8518,Anna Christie (1930),1,3.5
5213,8521,Dr. Jekyll and Mr. Hyde (1931),2,2.0
5214,8526,Around the World in 80 Days (2004),3,2.5
5215,8528,Dodgeball: A True Underdog Story (2004),39,3.5512822
5216,8529,"Terminal, The (2004)",47,3.319149
5217,8530,Dear Frankie (2004),2,3.75
5218,8531,White Chicks (2004),6,2.8333333
5219,8532,"Door in the Floor, The (2004)",1,2.5
5220,8533,"Notebook, The (2004)",38,3.5657895
5221,8534,Two Brothers (Deux frères) (2004),1,3.5
5222,8535,De-Lovely (2004),1,4.0
5223,8542,"Day at the Races, A (1937)",3,4.0
5224,8571,Bob & Carol & Ted & Alice (1969),1,3.5
5225,8574,"Claymation Christmas Celebration, A (1987)",2,1.5
5226,8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",1,3.0
5227,8577,Comandante (2003),1,4.0
5228,8578,Undead (2003),2,3.25
5229,8580,Into the Woods (1991),1,5.0
5230,8581,Pirates of Silicon Valley (1999),4,4.0
5231,8582,Manufacturing Consent: Noam Chomsky and the Media (1992),2,4.25
5232,8587,Mayor of the Sunset Strip (2003),1,3.5
5233,8588,Killing Me Softly (2002),1,4.0
5234,8591,"Philadelphia Experiment, The (1984)",1,3.5
5235,8593,Juice (1992),1,4.0
5236,8596,Revenge of the Pink Panther (1978),2,3.25
5237,8600,Angels with Dirty Faces (1938),2,3.75
5238,8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),1,4.0
5239,8604,Taxi (1998),5,3.2
5240,8605,Taxi 3 (2003),2,3.25
5241,8607,Tokyo Godfathers (2003),5,3.9
5242,8609,Our Hospitality (1923),2,3.25
5243,8610,All of Me (1984),2,2.5
5244,8611,"Farmer's Daughter, The (1947)",1,3.5
5245,8614,Overboard (1987),6,3.0
5246,8617,Butterfield 8 (1960),1,3.0
5247,8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",2,1.5
5248,8622,Fahrenheit 9/11 (2004),37,3.4864864
5249,8623,Roxanne (1987),11,3.2727273
5250,8626,Dr. Terror's House of Horrors (1965),1,1.5
5251,8632,Secret Society (2002),1,0.5
5252,8633,"Last Starfighter, The (1984)",7,3.5714285
5253,8636,Spider-Man 2 (2004),79,3.8037975
5254,8638,Before Sunset (2004),15,3.7
5255,8640,King Arthur (2004),13,2.9615386
5256,8641,Anchorman: The Legend of Ron Burgundy (2004),57,3.7719297
5257,8643,"Cinderella Story, A (2004)",9,3.2777777
5258,8644,"I, Robot (2004)",61,3.4918032
5259,8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",8,3.9375
5260,8650,Long Day's Journey Into Night (1962),1,3.5
5261,8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",2,3.75
5262,8665,"Bourne Supremacy, The (2004)",75,3.7866666
5263,8666,Catwoman (2004),9,1.3333334
5264,8667,A Home at the End of the World (2004),1,3.5
5265,8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",1,4.0
5266,8677,Flash Gordon Conquers the Universe (1940),2,1.25
5267,8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",1,3.5
5268,8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",1,3.5
5269,8690,Slaughterhouse-Five (1972),1,4.0
5270,8695,"Bachelor and the Bobby-Soxer, The (1947)",3,3.0
5271,8711,Mr. Blandings Builds His Dream House (1948),1,3.0
5272,8712,My Favorite Wife (1940),1,3.0
5273,8713,"New Adventures of Pippi Longstocking, The (1988)",1,3.0
5274,8714,Night and Day (1946),1,2.5
5275,8718,"Snake Pit, The (1948)",2,3.5
5276,8720,"Super, The (1991)",1,2.0
5277,8724,"Leopard, The (Gattopardo, Il) (1963)",2,4.25
5278,8727,"Day of the Locust, The (1975)",1,2.0
5279,8730,To End All Wars (2001),2,4.0
5280,8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",1,5.0
5281,8743,Biggles (1986),2,3.0
5282,8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",2,4.0
5283,8753,Unprecedented: The 2000 Presidential Election (2002),1,3.5
5284,8754,"Prime of Miss Jean Brodie, The (1969)",1,4.0
5285,8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),1,3.0
5286,8771,Sherlock Holmes: Terror by Night (1946),1,3.0
5287,8772,"Spy Who Came in from the Cold, The (1965)",1,0.5
5288,8773,Sherlock Holmes and the Secret Weapon (1942),1,3.0
5289,8774,Sherlock Holmes: The Woman in Green (1945),1,3.5
5290,8778,Sherlock Holmes: Dressed to Kill (1946),2,3.75
5291,8781,"Manchurian Candidate, The (2004)",12,3.0416667
5292,8782,Thunderbirds (2004),2,2.75
5293,8783,"Village, The (2004)",26,3.1923077
5294,8784,Garden State (2004),48,3.7083333
5295,8795,Musa the Warrior (Musa) (2001),1,4.5
5296,8796,"Funny Thing Happened on the Way to the Forum, A (1966)",5,3.1
5297,8798,Collateral (2004),44,3.7613637
5298,8799,Little Black Book (2004),3,2.1666667
5299,8800,Code 46 (2003),1,4.5
5300,8804,"Story of Women (Affaire de femmes, Une) (1988)",1,5.0
5301,8807,Harold and Kumar Go to White Castle (2004),34,3.4558823
5302,8808,"Princess Diaries 2: Royal Engagement, The (2004)",7,2.5
5303,8809,Danny Deckchair (2003),2,3.25
5304,8810,AVP: Alien vs. Predator (2004),17,2.8235295
5305,8813,We Don't Live Here Anymore (2004),2,4.0
5306,8814,Without a Paddle (2004),7,2.0
5307,8815,Exorcist: The Beginning (2004),3,2.5
5308,8827,"Bill Cosby, Himself (1983)",5,4.0
5309,8830,Anacondas: The Hunt for the Blood Orchid (2004),2,1.75
5310,8831,Suspect Zero (2004),1,3.5
5311,8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),2,3.25
5312,8833,Vanity Fair (2004),3,3.5
5313,8835,Paparazzi (2004),3,2.3333333
5314,8836,Wicker Park (2004),3,3.3333333
5315,8838,Alice Doesn't Live Here Anymore (1974),3,4.1666665
5316,8840,Who's That Knocking at My Door? (1967),1,1.0
5317,8844,Camera Buff (Amator) (1979),1,3.0
5318,8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",2,3.5
5319,8860,Cellular (2004),7,2.857143
5320,8861,Resident Evil: Apocalypse (2004),14,2.9285715
5321,8864,Mr. 3000 (2004),3,2.6666667
5322,8865,Sky Captain and the World of Tomorrow (2004),18,2.6388888
5323,8866,Wimbledon (2004),9,3.1111112
5324,8869,First Daughter (2004),6,3.3333333
5325,8870,"Forgotten, The (2004)",5,2.5
5326,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",27,3.7962964
5327,8874,Shaun of the Dead (2004),77,4.0064936
5328,8875,"Come Back, Little Sheba (1952)",1,4.0
5329,8879,Murder on the Orient Express (1974),6,3.25
5330,8880,Mask (1985),7,3.4285715
5331,8894,Orca: The Killer Whale (1977),1,1.5
5332,8905,1492: Conquest of Paradise (1992),1,2.5
5333,8906,Cannibal Holocaust (1980),3,2.6666667
5334,8907,Shark Tale (2004),13,2.3461537
5335,8908,Ladder 49 (2004),6,3.6666667
5336,8910,I Heart Huckabees (2004),21,3.452381
5337,8911,Raise Your Voice (2004),1,5.0
5338,8912,Taxi (2004),2,1.75
5339,8914,Primer (2004),17,3.7941177
5340,8915,Stage Beauty (2004),1,3.5
5341,8916,Shall We Dance? (2004),3,3.0
5342,8917,Team America: World Police (2004),32,3.46875
5343,8918,Eulogy (2004),1,3.0
5344,8919,P.S. (2004),2,4.25
5345,8920,"Country Girl, The (1954)",1,3.5
5346,8921,"Rose Tattoo, The (1955)",1,3.5
5347,8928,"Fearless Vampire Killers, The (1967)",3,3.6666667
5348,8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",1,4.0
5349,8934,Bebe's Kids (1992),1,1.0
5350,8937,Friday Night Lights (2004),8,3.5625
5351,8938,Tarnation (2003),1,4.0
5352,8939,"Final Cut, The (2004)",3,3.6666667
5353,8943,Being Julia (2004),2,1.75
5354,8946,Surviving Christmas (2004),2,2.75
5355,8947,"Grudge, The (2004)",10,2.3
5356,8948,Alfie (2004),3,2.3333333
5357,8949,Sideways (2004),39,3.7435896
5358,8950,The Machinist (2004),38,3.9868422
5359,8951,Vera Drake (2004),4,3.0
5360,8952,Falling Angels (2003),1,3.5
5361,8954,Lightning in a Bottle (2004),1,4.0
5362,8955,Undertow (2004),1,3.0
5363,8957,Saw (2004),33,3.1818182
5364,8958,Ray (2004),19,3.6842105
5365,8959,Birth (2004),3,2.5
5366,8961,"Incredibles, The (2004)",125,3.836
5367,8964,Callas Forever (2002),1,3.0
5368,8965,"Polar Express, The (2004)",11,3.1363637
5369,8966,Kinsey (2004),8,3.125
5370,8967,Seed of Chucky (Child's Play 5) (2004),4,1.75
5371,8968,After the Sunset (2004),6,3.5833333
5372,8969,Bridget Jones: The Edge of Reason (2004),20,3.025
5373,8970,Finding Neverland (2004),32,3.609375
5374,8972,National Treasure (2004),38,3.2631578
5375,8973,Bad Education (La mala educación) (2004),8,3.75
5376,8974,"SpongeBob SquarePants Movie, The (2004)",2,3.0
5377,8977,Alexander (2004),10,2.2
5378,8978,Christmas with the Kranks (2004),2,2.5
5379,8979,Guerrilla: The Taking of Patty Hearst (2004),1,4.0
5380,8981,Closer (2004),16,3.71875
5381,8982,I Am David (2003),3,3.0
5382,8983,House of Flying Daggers (Shi mian mai fu) (2004),25,3.52
5383,8984,Ocean's Twelve (2004),43,3.2906976
5384,8985,Blade: Trinity (2004),14,2.857143
5385,8987,Bush's Brain (2004),1,3.0
5386,8989,Damn Yankees! (1958),1,3.5
5387,8998,That's Entertainment (1974),1,4.0
5388,9004,D.A.R.Y.L. (1985),1,2.0
5389,9005,Fire in the Sky (1993),2,2.0
5390,9008,"Invisible Man Returns, The (1940)",1,2.5
5391,9010,Love Me If You Dare (Jeux d'enfants) (2003),5,4.1
5392,9018,Control Room (2004),3,4.3333335
5393,25746,"Hunchback of Notre Dame, The (1923)",1,3.0
5394,25750,Sherlock Jr. (1924),2,3.0
5395,25752,"Freshman, The (1925)",1,4.0
5396,25753,Greed (1924),1,4.0
5397,25757,"Jazz Singer, The (1927)",1,4.0
5398,25769,"Steamboat Bill, Jr. (1928)",1,4.5
5399,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",4,4.5
5400,25773,Little Caesar (1931),1,4.0
5401,25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),1,0.5
5402,25788,Scarface (1932),2,3.75
5403,25795,Dinner at Eight (1933),1,3.5
5404,25797,Gold Diggers of 1933 (1933),1,3.5
5405,25805,"Atalante, L' (1934)",1,4.5
5406,25825,Fury (1936),4,3.375
5407,25826,Libeled Lady (1936),1,3.5
5408,25827,Mr. Deeds Goes to Town (1936),2,3.5
5409,25833,Camille (1936),1,4.0
5410,25834,Captains Courageous (1937),1,4.0
5411,25841,Stage Door (1937),3,4.1666665
5412,25850,Holiday (1938),3,3.0
5413,25856,Wuthering Heights (1939),2,3.25
5414,25865,"Letter, The (1940)",1,4.0
5415,25870,Here Comes Mr. Jordan (1941),1,3.5
5416,25886,Random Harvest (1942),2,4.0
5417,25887,Tales of Manhattan (1942),1,5.0
5418,25898,Day of Wrath (Vredens dag) (1943),2,4.0
5419,25905,"Miracle of Morgan's Creek, The (1944)",1,3.5
5420,25906,Mr. Skeffington (1944),1,5.0
5421,25923,Great Expectations (1946),1,3.5
5422,25927,"Stranger, The (1946)",1,3.0
5423,25937,Easter Parade (1948),3,3.3333333
5424,25940,"Lady from Shanghai, The (1947)",1,3.5
5425,25946,"Three Musketeers, The (1948)",1,3.5
5426,25947,Unfaithfully Yours (1948),1,5.0
5427,25952,"Letter to Three Wives, A (1949)",1,4.0
5428,25959,Annie Get Your Gun (1950),1,2.5
5429,25962,King Solomon's Mines (1950),1,3.0
5430,25963,"Young and the Damned, The (Olvidados, Los) (1950)",1,4.0
5431,25996,"Star Is Born, A (1954)",1,3.5
5432,25999,The Wild One (1953),1,3.5
5433,26002,Confidential Report (1955),1,3.5
5434,26003,Night and Fog (Nuit et brouillard) (1955),1,4.5
5435,26038,Teacher's Pet (1958),1,4.0
5436,26048,"Human Condition II, The (Ningen no joken II) (1959)",1,4.5
5437,26052,Pickpocket (1959),2,2.75
5438,26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),1,4.5
5439,26073,"Human Condition III, The (Ningen no joken III) (1961)",1,5.0
5440,26078,Advise and Consent (1962),1,5.0
5441,26082,Harakiri (Seppuku) (1962),3,4.5
5442,26084,"Music Man, The (1962)",5,3.9
5443,26095,"Carabineers, The (Carabiniers, Les) (1963)",1,0.5
5444,26116,"Hush... Hush, Sweet Charlotte (1964)",2,4.5
5445,26122,Onibaba (1964),1,4.5
5446,26124,Robinson Crusoe on Mars (1964),1,2.0
5447,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",5,4.3
5448,26133,"Charlie Brown Christmas, A (1965)",6,4.0
5449,26142,Major Dundee (1965),1,2.0
5450,26147,"Thousand Clowns, A (1965)",1,5.0
5451,26150,Andrei Rublev (Andrey Rublyov) (1969),1,4.5
5452,26151,Au Hasard Balthazar (1966),2,3.5
5453,26152,Batman (1966),5,3.0
5454,26158,Closely Watched Trains (Ostre sledované vlaky) (1966),1,4.0
5455,26159,Tokyo Drifter (Tôkyô nagaremono) (1966),2,3.75
5456,26169,Branded to Kill (Koroshi no rakuin) (1967),1,5.0
5457,26171,Play Time (a.k.a. Playtime) (1967),3,3.1666667
5458,26172,Point Blank (1967),2,3.0
5459,26176,Titicut Follies (1967),1,2.5
5460,26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),2,4.25
5461,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",2,3.5
5462,26195,Sympathy for the Devil (1968),1,3.0
5463,26198,"Yours, Mine and Ours (1968)",2,2.75
5464,26225,"Claire's Knee (Genou de Claire, Le) (1970)",1,4.5
5465,26231,Performance (1970),1,4.0
5466,26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1,4.0
5467,26237,Zabriskie Point (1970),1,4.0
5468,26242,Duel (1971),5,3.2
5469,26249,They Call Me Trinity (1971),2,3.75
5470,26258,"Topo, El (1970)",5,3.9
5471,26265,Dr. Phibes Rises Again (1972),1,4.5
5472,26283,Charley Varrick (1973),1,3.0
5473,26285,Dark Star (1974),1,2.5
5474,26303,Sisters (1973),1,4.0
5475,26308,Turkish Delight (Turks fruit) (1973),1,4.0
5476,26313,California Split (1974),1,4.0
5477,26317,Emmanuelle (1974),1,3.5
5478,26322,Gone in 60 Seconds (1974),4,3.125
5479,26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",2,4.5
5480,26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",3,3.6666667
5481,26344,French Connection II (1975),1,3.0
5482,26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",1,4.0
5483,26350,"Passenger, The (Professione: reporter) (1975)",1,5.0
5484,26357,Trilogy of Terror (1975),1,4.0
5485,26359,1900 (Novecento) (1976),1,4.5
5486,26365,Futureworld (1976),1,2.5
5487,26366,Harlan County U.S.A. (1976),1,5.0
5488,26375,Silver Streak (1976),3,3.6666667
5489,26386,High Anxiety (1977),1,3.5
5490,26391,"New York, New York (1977)",1,2.5
5491,26394,"Turning Point, The (1977)",1,4.0
5492,26399,Five Deadly Venoms (1978),1,3.5
5493,26401,Last Hurrah for Chivalry (Hao xia) (1979),1,5.0
5494,26409,"Clonus Horror, The (1979)",2,2.75
5495,26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),2,3.25
5496,26422,Hair (1979),3,3.1666667
5497,26429,Love at First Bite (1979),1,4.0
5498,26444,"Hitch Hikers Guide to the Galaxy, The (1981)",2,4.0
5499,26453,Smiley's People (1982),1,4.0
5500,26464,Blue Thunder (1983),1,3.0
5501,26467,"Day After, The (1983)",1,3.0
5502,26471,Eddie Murphy Delirious (1983),4,4.375
5503,26472,"Norte, El (1984)",1,3.5
5504,26492,Twilight Zone: The Movie (1983),3,3.0
5505,26498,Boy Meets Girl (1984),1,3.0
5506,26504,Cloak & Dagger (1984),2,3.25
5507,26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",2,2.25
5508,26523,"Silent Night, Deadly Night (1984)",1,3.5
5509,26524,"Times of Harvey Milk, The (1984)",2,4.5
5510,26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),1,4.0
5511,26528,Anne of Green Gables (1985),3,4.5
5512,26539,Death of a Salesman (1985),1,3.0
5513,26542,Ewoks: The Battle for Endor (1985),2,3.0
5514,26547,Police Story (Ging chaat goo si) (1985),2,4.25
5515,26554,"Quiet Earth, The (1985)",2,4.25
5516,26555,Spies Like Us (1985),2,2.75
5517,26562,White Nights (1985),1,3.0
